# 
11300,3.8876500951183e-27,3.88768712859325e-27,3.88830869781051e-27,3.89937582610047e-27,4.10063084897814e-27,9.49414571021124e-27,8.89310469514607e-26,2.06280288699975e-19
11400,4.44687308212553e-27,4.44691544183114e-27,4.44762640641412e-27,4.46028523148443e-27,4.69048501872332e-27,1.08591946212633e-26,1.01149280206647e-25,2.33409024522353e-19
11500,5.07442647764644e-27,5.07447481420854e-27,5.07528609424767e-27,5.08973104977502e-27,5.35241132040319e-27,1.23909163079717e-26,1.14757064741915e-25,2.63392864412777e-19
11600,5.77711494724448e-27,5.77716997605088e-27,5.77809357860376e-27,5.79453845178396e-27,6.09358685810736e-27,1.41058890956686e-26,1.29876185855579e-25,2.96442092362716e-19
11700,6.56225485016479e-27,6.56231735623071e-27,6.56336645697875e-27,6.58204584251634e-27,6.92172840930488e-27,1.6021935109821e-26,1.46635234328587e-25,3.32772275018398e-19
11800,7.43769809744667e-27,7.43776894050643e-27,7.43895796921629e-27,7.46012879092122e-27,7.84511758402764e-27,1.81581779074852e-26,1.65169630137353e-25,3.72603190096853e-19
11900,8.41185625750088e-27,8.41193637732813e-27,8.41328110714007e-27,8.43722420783537e-27,8.87262624468559e-27,2.05351006672272e-26,1.85621613055327e-25,4.16157593495725e-19
12000,9.49372476224799e-27,9.49381518420537e-27,9.49533282479233e-27,9.52235462476749e-27,1.00137420315062e-26,2.31746045771201e-26,2.08140196697788e-25,4.63659816890652e-19
12100,1.06929071269171e-26,1.06930089677354e-26,1.06947182622927e-26,1.07251524863556e-26,1.12785939019146e-26,2.61000672072707e-26,2.3288108329012e-25,5.15334187855222e-19
12200,1.20196391678185e-26,1.20197536416053e-26,1.20216749676793e-26,1.20558844407712e-26,1.26779776672895e-26,2.93364008266726e-26,2.60006537286898e-25,5.71403264807099e-19
12300,1.34848131461184e-26,1.34849415705952e-26,1.3487097044801e-26,1.352547555587e-26,1.42233814511725e-26,3.29101104876614e-26,2.89685215420009e-25,6.32085879399964e-19
12400,1.51000017922248e-26,1.51001455951913e-26,1.51025591816978e-26,1.5145533415576e-26,1.59270110210485e-26,3.68493517660716e-26,3.22091951121617e-25,6.97594979308611e-19
12500,1.68774821588753e-26,1.68776428848997e-26,1.68803405077203e-26,1.69283720444054e-26,1.78018149388681e-26,4.11839880273819e-26,3.57407491263622e-25,7.68135264729357e-19
12600,1.88302592493219e-26,1.88304385666549e-26,1.88334482256727e-26,1.88870356064028e-26,1.986150947387e-26,4.594564709004e-26,3.95818183263098e-25,8.43900612304438e-19
12700,2.09720893702125e-26,2.0972289077921e-26,2.09756409686379e-26,2.10353218278969e-26,2.2120603224546e-26,5.116777716237e-26,4.37515610708922e-25,9.25071280605964e-19
12800,2.33175031627248e-26,2.33177251980442e-26,2.33214518349731e-26,2.33878050975343e-26,2.45944214006696e-26,5.6885701936531e-26,4.82696175787728e-25,1.01181089178647e-18
12900,2.58818282575572e-26,2.58820747034571e-26,2.58862110471432e-26,2.59598591889912e-26,2.72991297082485e-26,6.31366747127737e-26,5.31560626873443e-25,1.10426318437207e-18
13000,2.86812115081793e-26,2.86814846011389e-26,2.86860681886062e-26,2.87676795606691e-26,3.02517577893183e-26,6.99599314428525e-26,5.84313529798223e-25,1.20254853275191e-18
13100,3.17326407786684e-26,3.17329429166581e-26,3.17380139953834e-26,3.18283052085822e-26,3.3470222190717e-26,7.73967426087902e-26,6.41162681476918e-25,1.30676022937148e-18
13200,3.50539662210893e-26,3.50542999717518e-26,3.50599016370074e-26,3.51596400071963e-26,3.69733487941283e-26,8.54904638034862e-26,7.02318464603051e-25,1.41696052613883e-18
13300,3.86639210159971e-26,3.86642891250246e-26,3.86704674604325e-26,3.87804735117654e-26,4.07808946789793e-26,9.42865849330561e-26,7.67993142365048e-25,1.53317643209129e-18
13400,4.25821415884768e-26,4.25825469881771e-26,4.25893512095755e-26,4.27105012344312e-26,4.49135694291044e-26,1.03832778008577e-25,8.38400092305303e-25,1.65539526486702e-18
13500,4.68291871227695e-26,4.68296329408163e-26,4.68371155429883e-26,4.69703442169484e-26,4.93930557023262e-26,1.14178943260724e-25,9.13752978240449e-25,1.78355995409581e-18
13600,5.14265584144209e-26,5.1427047982781e-26,5.14352648894191e-26,5.15815679389388e-26,5.42420291009924e-26,1.25377253586012e-25,9.94264859709136e-25,1.91756409531619e-18
13700,5.63967160502917e-26,5.63972529143226e-26,5.64062636306694e-26,5.6566700551875e-26,5.94841773322929e-26,1.37482197272935e-25,1.08014723845486e-24,2.05724675359845e-18
13800,6.17630976022763e-26,6.1763685529987e-26,6.177355329817e-26,6.19492501244244e-26,6.51442183387193e-26,1.50550618576007e-25,1.17160904100134e-24,2.20238701657258e-18
13900,6.75501341567225e-26,6.75507771481902e-26,6.75615691054489e-26,6.77537212212125e-26,7.12479177238694e-26,1.6464175651237e-25,1.26885553775807e-24,2.35269829708035e-18
14000,7.37832664528016e-26,7.37839687497375e-26,7.37957560888883e-26,7.40056310885217e-26,7.78221057494684e-26,1.79817282195913e-25,1.3720871991456e-24,2.5078223862329e-18
14100,8.04889600019718e-26,8.04897260974286e-26,8.05025842297483e-26,8.07315248184423e-26,8.4894693266301e-26,1.96141333888659e-25,1.48149848758173e-24,2.66732325812915e-18
14200,8.76947148257242e-26,8.76955494739255e-26,8.77095581942288e-26,8.79589851253611e-26,9.24946821560095e-26,2.13680544221606e-25,1.5972765771318e-24,2.83068062902712e-18
14300,9.54290642559067e-26,9.54299724821666e-26,9.54452161352217e-26,9.5716631174787e-26,1.00652164651764e-25,2.32504052519994e-25,1.71959997718493e-24,2.99728321479084e-18
14400,1.0372159456596e-25,1.03722581676738e-25,1.03739149326025e-25,1.04034138257493e-25,1.09398343748281e-25,2.52683547568026e-25,1.84864243900242e-24,3.16644559598517e-18
14500,1.12602959611548e-25,1.12604031204733e-25,1.12622016805201e-25,1.12942252502529e-25,1.18765549267227e-25,2.74293655958761e-25,1.9849416730391e-24,3.33906603874606e-18
14600,1.22104890029583e-25,1.22106052004754e-25,1.22125554574803e-25,1.22472800069995e-25,1.28787246828053e-25,2.97411596713144e-25,2.12901781635308e-24,3.51591038865618e-18
14700,1.32260221940394e-25,1.32261480509168e-25,1.32282604304316e-25,1.3265871587838e-25,1.39498066947001e-25,3.22117046632518e-25,2.2811852857922e-24,3.69676497872804e-18
14800,1.43102906374261e-25,1.43104268070784e-25,1.43127122760099e-25,1.43534053078769e-25,1.50933815394415e-25,3.48492371629966e-25,2.44176917639289e-24,3.88140936669119e-18
14900,1.54668005312451e-25,1.5466947700394e-25,1.5469417784674e-25,1.55133979110416e-25,1.63131469501717e-25,3.76622630230251e-25,2.61110472182226e-24,4.06961362364816e-18
15000,1.66991698020849e-25,1.66993286918192e-25,1.67019954941705e-25,1.67494782053801e-25,1.76129184848226e-25,4.0659558970957e-25,2.78953797586905e-24,4.26114107879206e-18
15100,1.80111287292525e-25,1.80113000960952e-25,1.80141763139977e-25,1.80653876894877e-25,1.8996630189836e-25,4.38501743376483e-25,2.97742655680651e-24,4.45575130687486e-18
15200,1.94065198590001e-25,1.94067044959757e-25,1.94098034395388e-25,1.94649804668935e-25,2.04683345173083e-25,4.72434311325972e-25,3.1751403981501e-24,4.65320347571689e-18
15300,2.08892990899285e-25,2.08894978276398e-25,2.08928334376831e-25,2.09522243343558e-25,2.20322034629129e-25,5.08489265625023e-25,3.38306267877721e-24,4.85326006429722e-18
15400,2.24635373299324e-25,2.24637510376525e-25,2.24673379040244e-25,2.25312024437981e-25,2.36925303135751e-25,5.46765371423555e-25,3.60159091600295e-24,5.05569096329138e-18
15500,2.41334097087446e-25,2.41336392954061e-25,2.4137492673614e-25,2.42061024819949e-25,2.54537182631923e-25,5.87363923912396e-25,3.83113675774572e-24,5.26027796935742e-18
