# 
17700,6.87689160746914e-25,6.97458402635802e-25,7.90758458936763e-25,1.03630699725065e-24,2.46948992172612e-24,2.43122336100349e-23,6.76856297370096e-17
17800,7.25645799077963e-25,7.35951008741667e-25,8.34369220753217e-25,1.09338383884419e-24,2.60506151551892e-24,2.55050454778015e-23,6.9692016603107e-17
17900,7.65200776288081e-25,7.76064314607889e-25,8.79814181621203e-25,1.15285638072204e-24,2.7462991685069e-24,2.67484768203556e-23,7.17937194092663e-17
18000,8.06396967871184e-25,8.17841783736068e-25,9.27142417577229e-25,1.21478844983771e-24,2.89335281193991e-24,2.80447764397425e-23,7.40045606421427e-17
18100,8.49277449771623e-25,8.61327082176628e-25,9.7640322715526e-25,1.27924414772618e-24,3.04637299234012e-24,2.93963183658456e-23,7.63398543459548e-17
18200,8.9388546806405e-25,9.06564047769996e-25,1.02764609643886e-24,1.34628780454792e-24,3.20551076421617e-24,3.0805608438616e-23,7.88164974633656e-17
18300,9.40264408178107e-25,9.53596658926577e-25,1.08092066359449e-24,1.41598393246357e-24,3.37091758131529e-24,3.22752910766014e-23,8.14530636167768e-17
18400,9.88457763676783e-25,1.00246900295464e-24,1.13627668289806e-24,1.48839717835936e-24,3.54274518647884e-24,3.38081562291538e-23,8.42698992900995e-17
18500,1.0385091046645e-24,1.05322524401299e-24,1.19376398833891e-24,1.56359227602617e-24,3.72114550031294e-24,3.54071465099706e-23,8.72892223649854e-17
18600,1.09046204582564e-24,1.10590959068929e-24,1.25343245680422e-24,1.64163399780144e-24,3.9062705087173e-24,3.70753645087483e-23,9.05352229659906e-17
18700,1.1443602141431e-24,1.1605662632543e-24,1.31533197089943e-24,1.72258710574272e-24,4.09827214941365e-24,3.88160802777764e-23,9.40341665648157e-17
18800,1.20024721632315e-24,1.21723946061853e-24,1.3795123814353e-24,1.80651630237496e-24,4.29730219758356e-24,4.06327389901993e-23,9.78144992922176e-17
18900,1.25816660595924e-24,1.27597332702473e-24,1.44602346961964e-24,1.89348618106165e-24,4.50351215073632e-24,4.25289687663483e-23,1.01906955400629e-16
19000,1.31816185046203e-24,1.33681191850355e-24,1.51491490898428e-24,1.98356117603837e-24,4.71705311288423e-24,4.45085886643829e-23,1.06344666827175e-16
19100,1.38027629779303e-24,1.39979916913045e-24,1.58623622709077e-24,2.07680551216693e-24,4.93807567817339e-24,4.65756168311425e-23,1.1116327479015e-16
19200,1.44455314302854e-24,1.46497885711108e-24,1.66003676704628e-24,2.1732831544529e-24,5.16672981407552e-24,4.87342788097751e-23,1.16401043366587e-16
19300,1.51103539476616e-24,1.53239457070715e-24,1.73636564884172e-24,2.27305775733783e-24,5.4031647441411e-24,5.09890159982946e-23,1.22098974982196e-16
19400,1.57976584143102e-24,1.60208967406124e-24,1.81527173057953e-24,2.37619261385798e-24,5.64752883055191e-24,5.33444942561515e-23,1.28300927752439e-16
19500,1.65078701765459e-24,1.67410727309576e-24,1.89680356979295e-24,2.48275060494129e-24,5.89996945715263e-24,5.58056126590136e-23,1.35053734610597e-16
19600,1.72414116986266e-24,1.74849018060896e-24,1.98100938384476e-24,2.59279414747365e-24,6.16063290948066e-24,5.83775123679334e-23,1.42407324152201e-16
19700,1.79987022360291e-24,1.82528088313895e-24,2.06793701236639e-24,2.70638514512731e-24,6.42966426187679e-24,6.10655856882643e-23,1.50414843128394e-16
19800,1.87801574962274e-24,1.9045215065581e-24,2.15763387823834e-24,2.82358493723031e-24,6.70720725973568e-24,6.38754852170584e-23,1.59132780521329e-16
19900,1.95861892106354e-24,1.98625377264114e-24,2.25014693817677e-24,2.94445423362599e-24,6.99340416647107e-24,6.68131328298261e-23,1.68621093129253e-16
20000,2.04172051714419e-24,2.07051900287228e-24,2.34552268773602e-24,3.0690531229359e-24,7.28839579595534e-24,6.98847302640927e-23,1.78943332543833e-16
20100,2.12736080963982e-24,2.15735800315748e-24,2.44380702912692e-24,3.19744089577913e-24,7.59232107747452e-24,7.30967658119556e-23,1.90166770322869e-16
20200,2.21557955431245e-24,2.24681105518184e-24,2.54504526188519e-24,3.32967603372008e-24,7.9053170398679e-24,7.64560255169134e-23,2.02362537295132e-16
20300,2.30641648585044e-24,2.33891841940611e-24,2.64928266303202e-24,3.46581699431399e-24,8.22752088285375e-24,7.99698012723869e-23,2.15607980250744e-16
20400,2.39990898869926e-24,2.43371796762612e-24,2.75656174924454e-24,3.60591843614345e-24,8.55905348861222e-24,8.3629251101195e-23,2.29783512505105e-16
20500,2.49610053768077e-24,2.53125375985941e-24,2.86693215808553e-24,3.75004455461305e-24,8.90005354659292e-24,8.74106824861284e-23,2.44585005162711e-16
20600,2.59504761380273e-24,2.63158307363226e-24,2.98045877330866e-24,3.89828024574225e-24,9.25072261666845e-24,9.1315888208156e-23,2.6001573680477e-16
20700,2.69679647017636e-24,2.73475279405142e-24,3.09719451201738e-24,4.05069427693089e-24,9.61122188242961e-24,9.53471002947348e-23,2.76088367188298e-16
20800,2.80138771225272e-24,2.84080406794985e-24,3.21718568593623e-24,4.20734651647022e-24,9.98169009346858e-24,9.95063535300297e-23,2.92815335945753e-16
20900,2.9088603911807e-24,2.94977646333465e-24,3.34047679334498e-24,4.36829439891125e-24,1.03622599014533e-23,1.03795605352973e-22,3.10208727536608e-16
21000,3.01925350718593e-24,3.0617094970799e-24,3.46711227946547e-24,4.5335953011618e-24,1.07530638693353e-23,1.08216781985485e-22,3.28280246041923e-16
21100,3.13260539817606e-24,3.17664201373569e-24,3.59713582152857e-24,4.70330557958998e-24,1.11542320452134e-23,1.12771756629613e-22,3.47041185272111e-16
21200,3.2489538040354e-24,3.29461225092313e-24,3.7305904047088e-24,4.87748067389828e-24,1.15658922309332e-23,1.17462349186595e-22,3.66502398170399e-16
21300,3.36833588043853e-24,3.41565785343783e-24,3.86751833901085e-24,5.05617513143064e-24,1.19881700500659e-23,1.22290324340165e-22,3.86674265825983e-16
21400,3.49078813768581e-24,3.53981581117784e-24,4.00796118852228e-24,5.23944251354149e-24,1.24211887192835e-23,1.27257387243214e-22,4.07566666113025e-16
21500,3.61634643033464e-24,3.66712244865787e-24,4.15195975981498e-24,5.42733538109411e-24,1.28650690163799e-23,1.32365180729942e-22,4.29188941970256e-16
21600,3.74504593178211e-24,3.79761339923831e-24,4.29955407279727e-24,5.61990525642437e-24,1.33199291894946e-23,1.37615282034798e-22,4.5154986935441e-16
21700,3.87692110973554e-24,3.93132358025899e-24,4.45078333263188e-24,5.81720258679916e-24,1.37858848703867e-23,1.43009199519824e-22,4.74657624869037e-16
21800,4.01200570854805e-24,4.06828717509183e-24,4.60568590908161e-24,6.01927671659297e-24,1.42630490032833e-23,1.48548369462032e-22,4.98519753099883e-16
21900,4.15033272739299e-24,4.20853761100617e-24,4.76429931142102e-24,6.22617585441713e-24,1.47515317655758e-23,1.54234152782475e-22,5.23143133673476e-16
22000,4.29193439320112e-24,4.35210753178399e-24,4.9266601579876e-24,6.43794703466881e-24,1.52514404826281e-23,1.60067831760995e-22,5.4853394805974e-16
22100,4.43684213839904e-24,4.4990287751598e-24,5.09280415077123e-24,6.65463608462873e-24,1.57628795503781e-23,1.66050606753408e-22,5.74697646131543e-16
22200,4.58508657237139e-24,4.64933234396287e-24,5.2627660435152e-24,6.87628758464596e-24,1.62859503496154e-23,1.72183592884763e-22,6.01638912517393e-16
22300,4.73669743423827e-24,4.8030483585043e-24,5.43657959042055e-24,7.10294480745744e-24,1.68207511338188e-23,1.78467816681848e-22,6.2936163273713e-16
22400,4.89170359057014e-24,4.96020605408654e-24,5.61427754166413e-24,7.33464970825967e-24,1.73673769837109e-23,1.84904212832545e-22,6.57868859175866e-16
22500,5.05013302279577e-24,5.12083376816884e-24,5.79589162823778e-24,7.57144290334403e-24,1.79259197476498e-23,1.91493620912985e-22,6.87162776886305e-16
22600,5.21201281004794e-24,5.28495892295682e-24,5.98145254208862e-24,7.81336364376673e-24,1.84964679762733e-23,1.98236782100912e-22,7.17244669254703e-16
22700,5.37736919829761e-24,5.45260809463132e-24,6.17099000610416e-24,8.06044988630923e-24,1.9079106984337e-23,2.05134336137052e-22,7.48114883540734e-16
22800,5.54622760753526e-24,5.62380702038063e-24,6.36453277967986e-24,8.31273829489753e-24,1.96739188229821e-23,2.12186818113627e-22,7.79772796311722e-16
22900,5.71861252622782e-24,5.79858049226019e-24,6.56210854702128e-24,8.57026411528862e-24,2.02809820878188e-23,2.19394654942617e-22,8.12216778800355e-16
23000,5.8945474891164e-24,5.97695233473246e-24,6.76374389223173e-24,8.83306114376059e-24,2.09003718501046e-23,2.26758162070036e-22,8.45444162182673e-16
23100,6.07405494162764e-24,6.15894526836985e-24,6.96946415644844e-24,9.10116156833437e-24,2.15321594228318e-23,2.34277539871866e-22,8.79451202817771e-16
23200,6.25715574188953e-24,6.34458040971199e-24,7.17929291789723e-24,9.37459540226929e-24,2.21764115974996e-23,2.41952869021962e-22,9.14233047446632e-16
23300,6.44386947948082e-24,6.53387759114033e-24,7.39325232194911e-24,9.65339083705337e-24,2.28331910771945e-23,2.49784108209533e-22,9.49783698383952e-16
23400,6.63421461446124e-24,6.72685550031619e-24,7.61136322419448e-24,9.93757439326125e-24,2.35025566475139e-23,2.57771091352085e-22,9.86095978711317e-16
23500,6.82820850673928e-24,6.92353170952188e-24,7.8336452194555e-24,1.02271709481906e-23,2.41845631882455e-23,2.65913524511609e-22,1.02316149749264e-15
23600,7.02586911059467e-24,7.12392437684508e-24,8.06011840371861e-24,1.0522205637944e-23,2.48792641228095e-23,2.7421098758923e-22,1.06097061501697e-15
23700,7.22721562753718e-24,7.32805290152346e-24,8.29080405209742e-24,1.08227045872217e-23,2.55867123444009e-23,2.82662933057634e-22,1.09951240811569e-15
23800,7.432266671128e-24,7.53593608126768e-24,8.52572270760971e-24,1.11286928387196e-23,2.63069575015487e-23,2.91268677580875e-22,1.13877463552601e-15
23900,7.6410401471404e-24,7.74759199181501e-24,8.76489405511371e-24,1.1440194213513e-23,2.7040045795281e-23,3.00027398568257e-22,1.17874370335791e-15
24000,7.8535533582514e-24,7.96303809191983e-24,9.00833702895476e-24,1.17572314243374e-23,2.77860201057958e-23,3.08938131389864e-22,1.21940463066359e-15
24100,8.06982347996507e-24,8.18229170107101e-24,9.25607030699734e-24,1.20798266069232e-23,2.85449206635576e-23,3.17999767676144e-22,1.26074101509976e-15
24200,8.2898672701415e-24,8.40536970774289e-24,9.50811200713898e-24,1.24080009888353e-23,2.931678459962e-23,3.27211051446002e-22,1.3027349987608e-15
24300,8.51370090742433e-24,8.63228840706683e-24,9.76447951801599e-24,1.27417747035795e-23,3.01016456856064e-23,3.36570575625916e-22,1.34536723412343e-15
24400,8.74133995584606e-24,8.86306346519172e-24,1.00251894610679e-23,1.3081166746906e-23,3.08995342593026e-23,3.46076778955132e-22,1.38861685017239e-15
24500,8.97279694843063e-24,9.09770749308781e-24,1.02902551748088e-23,1.34261922532187e-23,3.17104736665224e-23,3.55727936098409e-22,1.43246141869677e-15
24600,9.20807996533234e-24,9.33622861888372e-24,1.05596852341306e-23,1.3776860891597e-23,3.25344781594025e-23,3.65522150632166e-22,1.47687692077646e-15
24700,9.44719560453406e-24,9.57863347040174e-24,1.08334865408734e-23,1.41331802062966e-23,3.33715572245203e-23,3.75457360638008e-22,1.52183771346208e-15
24800,9.69014922757252e-24,9.8249274217856e-24,1.11116645786421e-23,1.44951558901801e-23,3.42217159238657e-23,3.85531336523647e-22,1.5673164966833e-15
24900,9.93694509564409e-24,1.00751147300729e-23,1.13942235535943e-23,1.4862791934925e-23,3.50849550762801e-23,3.95741678556833e-22,1.61328428038054e-15
25000,1.01875872743138e-23,1.03291994434607e-23,1.1681167335137e-23,1.52360916465387e-23,3.59612725647131e-23,4.06085816632004e-22,1.65971035187563e-15
25100,1.04420791298471e-23,1.05871848955446e-23,1.19724989310124e-23,1.56150570757581e-23,3.68506625831382e-23,4.16561006033142e-22,1.70656224348781e-15
25200,1.07004229173575e-23,1.08490732917459e-23,1.22682200579789e-23,1.59996885519594e-23,3.77531150187682e-23,4.27164323493227e-22,1.75380570043285e-15
25300,1.09626197727379e-23,1.11148657011489e-23,1.25683311327501e-23,1.63899846717465e-23,3.86686154262323e-23,4.37892664442427e-22,1.8014046489753e-15
25400,1.12286695466678e-23,1.13845618897833e-23,1.2872831098625e-23,1.67859421099159e-23,3.95971447713866e-23,4.48742739838044e-22,1.84932116488512e-15
25500,1.14985706476187e-23,1.16581601629453e-23,1.31817172615311e-23,1.71875554407155e-23,4.05386791892016e-23,4.59711073052263e-22,1.89751544217816e-15
25600,1.17723202753837e-23,1.19356575996163e-23,1.34949855325249e-23,1.75948173988604e-23,4.14931903142911e-23,4.70793997918754e-22,1.9459457621744e-15
25700,1.20499144447663e-23,1.22170500762002e-23,1.38126304519543e-23,1.8007718904476e-23,4.24606453049615e-23,4.81987656209018e-22,1.99456846286828e-15
25800,1.23313479898553e-23,1.25023322707749e-23,1.4134645193465e-23,1.84262490663566e-23,4.3441006839836e-23,4.93287995093894e-22,2.04333790864453e-15
25900,1.26166146398064e-23,1.27914977391403e-23,1.44610216424613e-23,1.88503952658483e-23,4.44342332198711e-23,5.04690764866703e-22,2.09220646060237e-15
26000,1.29057069841751e-23,1.30845388799795e-23,1.47917503596777e-23,1.92801431165959e-23,4.54402783099597e-23,5.16191516668782e-22,2.14112445062509e-15
26100,1.31986164250491e-23,1.33814468867692e-23,1.51268205310464e-23,1.97154764095548e-23,4.64590914631764e-23,5.2778560358026e-22,2.19004019719839e-15
26200,1.34953331736591e-23,1.36822117443536e-23,1.54662199639322e-23,2.01563771084825e-23,4.74906175281101e-23,5.39468220780988e-22,2.23890049950408e-15
26300,1.37958462395301e-23,1.39868222184331e-23,1.5809935081846e-23,2.06028253859931e-23,4.85348002856911e-23,5.51242337424706e-22,2.28774808509976e-15
26400,1.41001434204124e-23,1.42952658467655e-23,1.61579509343811e-23,2.10547997736937e-23,4.95915938510727e-23,5.63144898732371e-22,2.33704353462418e-15
26500,1.44082112962034e-23,1.46075289296628e-23,1.65102511382265e-23,2.15122767416299e-23,5.06609335587603e-23,5.75180055957379e-22,2.3868449919771e-15
26600,1.47200352418212e-23,1.49235965442927e-23,1.68668179119446e-23,2.19752308814822e-23,5.17427478887072e-23,5.87346488750114e-22,2.43714380804319e-15
26700,1.50355994283647e-23,1.52434525461102e-23,1.72276320813623e-23,2.24436349411508e-23,5.2836960830535e-23,5.99642829091529e-22,2.48793117482204e-15
26800,1.53548868288221e-23,1.55670795745858e-23,1.75926730854681e-23,2.29174598309755e-23,5.39434918843155e-23,6.12067645221508e-22,2.53919792784115e-15
26900,1.5677879216461e-23,1.5894459051588e-23,1.79619189747285e-23,2.33966746218867e-23,5.50622560575673e-23,6.2461944068853e-22,2.59093453455964e-15
27000,1.6004557159766e-23,1.62255711763052e-23,1.83353464058615e-23,2.38812465398555e-23,5.61931638586472e-23,6.3729665418458e-22,2.64313109236405e-15
27100,1.63349000223981e-23,1.65603949252106e-23,1.87129306418665e-23,2.43711409660999e-23,5.73361212980475e-23,6.50097659440374e-22,2.69577732706008e-15
27200,1.66688859628346e-23,1.68989080517112e-23,1.90946455517494e-23,2.4866321437024e-23,5.84910298896828e-23,6.63020765131994e-22,2.74886259147077e-15
27300,1.70064919332291e-23,1.72410870850161e-23,1.94804636094863e-23,2.53667496434607e-23,5.96577866521595e-23,6.76064214809879e-22,2.80237586414874e-15
27400,1.7347693682085e-23,1.75869073328373e-23,1.98703558969745e-23,2.58723854342694e-23,6.08362841158954e-23,6.89226186844934e-22,2.85630574814156e-15
27500,1.76924657560886e-23,1.79363428832495e-23,2.02642921061497e-23,2.63831868191296e-23,6.20264103298337e-23,7.0250479438922e-22,2.91064046982165e-15
27600,1.80407815017063e-23,1.82893666063155e-23,2.06622405408869e-23,2.68991099711725e-23,6.32280488683832e-23,7.15898085349356e-22,2.96536787787424e-15
27700,1.83926130674997e-23,1.86459501564368e-23,2.10641681196815e-23,2.74201092305338e-23,6.44410788400417e-23,7.29404042376522e-22,3.02047544232966e-15
27800,1.87479314063993e-23,1.90060639746644e-23,2.14700403783198e-23,2.79461371079779e-23,6.56653748966422e-23,7.43020582870301e-22,3.07595025365381e-15
27900,1.9106706277599e-23,1.93696772906315e-23,2.1879821472181e-23,2.84771442881821e-23,6.69008072424896e-23,7.56745558990951e-22,3.13177902191292e-15
28000,1.94689062491547e-23,1.97367581251968e-23,2.22934741793017e-23,2.90130796339176e-23,6.8147241645123e-23,7.70576757690666e-22,3.18794807605939e-15
28100,1.98344987009363e-23,2.01072732934448e-23,2.2710959903847e-23,2.95538901907684e-23,6.9404539447447e-23,7.84511900759007e-22,3.24444336325173e-15
28200,2.02034498275901e-23,2.04811884076991e-23,2.31322386796032e-23,3.00995211918933e-23,7.06725575799156e-23,7.98548644876286e-22,3.30125044829347e-15
28300,2.05757246420704e-23,2.08584678811099e-23,2.35572691741056e-23,3.06499160635836e-23,7.19511485745703e-23,8.12684581685971e-22,3.35835451310389e-15
28400,2.095128697943e-23,2.12390749315043e-23,2.39860086930566e-23,3.120501643118e-23,7.32401605797105e-23,8.26917237876056e-22,3.41574035629138e-15
28500,2.13300995007354e-23,2.16229715853634e-23,2.44184131849008e-23,3.17647621252279e-23,7.45394373753618e-23,8.41244075276344e-22,3.47339239281086e-15
28600,2.17121236970538e-23,2.20101186818733e-23,2.48544372454815e-23,3.23290911877389e-23,7.58488183890131e-23,8.5566249096041e-22,3.53129465364608e-15
28700,2.20973198943261e-23,2.24004758778742e-23,2.52940341237246e-23,3.28979398798122e-23,7.71681387145986e-23,8.7016981738102e-22,3.58943078562726e-15
28800,2.24856472575163e-23,2.27940016520753e-23,2.5737155726474e-23,3.34712426881127e-23,7.84972291286635e-23,8.8476332248732e-22,3.64778405126643e-15
28900,2.28770637934194e-23,2.31906533079065e-23,2.61837526217647e-23,3.40489323292547e-23,7.98359161012351e-23,8.99440209804097e-22,3.70633732866744e-15
29000,2.32715263642085e-23,2.35903869872807e-23,2.66337740546458e-23,3.4630939771077e-23,8.11840218492932e-23,9.1419761886577e-22,3.76507311160665e-15
29100,2.36689906803191e-23,2.39931576633609e-23,2.70871679388233e-23,3.52171942213072e-23,8.25413643077738e-23,9.29032624977574e-22,3.82397350945592e-15
29200,2.40694112869144e-23,2.43989191268039e-23,2.75438808407824e-23,3.58076231060643e-23,8.39077570748563e-23,9.43942238795788e-22,3.8830202474405e-15
29300,2.44727417013945e-23,2.48076241254835e-23,2.8003858140702e-23,3.6402152286843e-23,8.52830099598142e-23,9.58923410723686e-22,3.94219466674386e-15
29400,2.48789341682958e-23,2.52192241154324e-23,2.84670437455151e-23,3.70007056733395e-23,8.6666928004276e-23,9.73973023095487e-22,4.00147772482463e-15
29500,2.52879395324317e-23,2.56336691319303e-23,2.89333799403615e-23,3.7603205022944e-23,8.80593109750009e-23,9.89087886132328e-22,4.06084999570471e-15
29600,2.56997092102822e-23,2.60509097926992e-23,2.94028096961602e-23,3.82095730536596e-23,8.94599612294427e-23,1.00426480098996e-21,4.1202916703911e-15
29700,2.61141905773607e-23,2.64708926108372e-23,2.98752712702102e-23,3.88197261599415e-23,9.08686653087806e-23,1.01950041232041e-21,4.17978255726795e-15
29800,2.6531327370975e-23,2.68935604040735e-23,3.03506986775932e-23,3.94335750485244e-23,9.22851955439358e-23,1.03479122117462e-21,4.23930208260163e-15
29900,2.6951087762443e-23,2.73188808199384e-23,3.08290545511915e-23,4.00510690680056e-23,9.37094220721909e-23,1.05013448249108e-21,4.29882929129675e-15
30000,2.73733849030052e-23,2.77467655996348e-23,3.13102371362101e-23,4.06720707399108e-23,9.51409957868135e-23,1.06552566503575e-21,4.3583428470962e-15
30100,2.77981722681914e-23,2.8177167460832e-23,3.17941918959745e-23,4.12965063200503e-23,9.6579728792438e-23,1.08096149953352e-21,4.41782103369774e-15
30200,2.82260806966112e-23,2.86107274155073e-23,3.22816572021096e-23,4.19253717722478e-23,9.80281364346639e-23,1.09646034488098e-21,4.47724175840912e-15
30300,2.86576224195026e-23,2.90479659560514e-23,3.27732326066818e-23,4.2559475822587e-23,9.94882610969844e-23,1.11203674147741e-21,4.5365825493261e-15
30400,2.90928869767128e-23,2.94889740646026e-23,3.32690228940299e-23,4.31989597661294e-23,1.00960458775765e-22,1.12769168949486e-21,4.5958205547519e-15
30500,2.95318826124843e-23,2.99337601174405e-23,3.37690377034841e-23,4.38438365769768e-23,1.024447613679e-22,1.14342356317228e-21,4.65493254575007e-15
30600,2.99746138156997e-23,3.03823286763842e-23,3.42732822945209e-23,4.44941133547816e-23,1.03941186083536e-22,1.15923058980999e-21,4.71389491734043e-15
30700,3.0421096058333e-23,3.08346954650528e-23,3.47817747989021e-23,4.51498145986418e-23,1.05449794257266e-22,1.17511132103454e-21,4.77268368958717e-15
30800,3.08713412550795e-23,3.12908725938678e-23,3.5294529200243e-23,4.58109592454579e-23,1.06970633324491e-22,1.19106416801051e-21,4.83127450864604e-15
30900,3.13253617173777e-23,3.17508725778675e-23,3.58115599623344e-23,4.6477566913591e-23,1.08503752597821e-22,1.20708752791394e-21,4.88964264780662e-15
31000,3.17831709271906e-23,3.22147091229663e-23,3.63328829348201e-23,4.71496591245009e-23,1.10049206353303e-22,1.2231798087524e-21,4.94776300869052e-15
31100,3.22447825262544e-23,3.2682396098885e-23,3.68585141699522e-23,4.78272577062728e-23,1.11607049795279e-22,1.23933939712807e-21,5.00561012244987e-15
31200,3.27102106443352e-23,3.3153947872696e-23,3.73884703067461e-23,4.85103853116694e-23,1.1317734036445e-22,1.25556466880649e-21,5.06315815095067e-15
31300,3.31794699452243e-23,3.36293793555512e-23,3.79227686247262e-23,4.91990654904388e-23,1.14760137919747e-22,1.27185399028084e-21,5.12038088813339e-15
31400,3.36525755642822e-23,3.41087059392099e-23,3.84614269707175e-23,4.98933225903352e-23,1.16355504487136e-22,1.28820571684891e-21,5.17725176121653e-15
31500,3.41295431423179e-23,3.45919435304553e-23,3.90044637984065e-23,5.05931818102854e-23,1.17963504393046e-22,1.30461819380574e-21,5.23374383227523e-15
31600,3.4610388835807e-23,3.50791085614672e-23,3.95518981801962e-23,5.1298669216152e-23,1.19584204303051e-22,1.32108975684266e-21,5.28982979943728e-15
31700,3.50951293203356e-23,3.55702179933132e-23,4.0103749811143e-23,5.20098117458464e-23,1.21217673233925e-22,1.33761873226624e-21,5.34548199845062e-15
31800,3.55837818009202e-23,3.60652893264245e-23,4.06600390209262e-23,5.27266372252396e-23,1.22863982592736e-22,1.35420343742886e-21,5.40067240420431e-15
31900,3.60763640200861e-23,3.65643406087947e-23,4.12207867831953e-23,5.3449174380535e-23,1.24523206206874e-22,1.37084218109767e-21,5.45537263243091e-15
32000,3.65728942655639e-23,3.70673904437907e-23,4.17860147244767e-23,5.41774528500724e-23,1.26195420353099e-22,1.38753326395066e-21,5.50955394300058e-15
32100,3.70733913781534e-23,3.75744579981331e-23,4.2355745133266e-23,5.49115031963491e-23,1.27880703786562e-22,1.40427497863602e-21,5.56318723787182e-15
32200,3.7577874759041e-23,3.8085563009298e-23,4.2930000968109e-23,5.56513569141256e-23,1.29579137546286e-22,1.42106510035431e-21,5.61623679290128e-15
32300,3.80863643742215e-23,3.86007257896285e-23,4.35088058567344e-23,5.63970463885994e-23,1.31290801467834e-22,1.43789282754753e-21,5.66856112774014e-15
32400,3.85988807667413e-23,3.91199672393829e-23,4.40921841201522e-23,5.71486049950269e-23,1.33015780067482e-22,1.45475221309707e-21,5.72007819709837e-15
32500,3.91154450633389e-23,3.96433088534113e-23,4.4680160779348e-23,5.79060671009546e-23,1.3475416199873e-22,1.47164085828969e-21,5.77074932867757e-15
32600,3.96360789797384e-23,4.01707727263603e-23,4.52727615587403e-23,5.86694680526901e-23,1.36506038514065e-22,1.48855632999864e-21,5.82053515470595e-15
32700,4.01608048275154e-23,4.07023815596363e-23,4.58700128940852e-23,5.9438844185714e-23,1.3827150349351e-22,1.50549616976642e-21,5.86939572132391e-15
32800,4.06896455204009e-23,4.1238158667803e-23,4.64719419397589e-23,6.0214232834313e-23,1.40050653469918e-22,1.52245789872629e-21,5.91729054689391e-15
32900,4.12226245807444e-23,4.17781279851359e-23,4.7078576576193e-23,6.09956723413376e-23,1.41843587652568e-22,1.53943901841598e-21,5.96417862979151e-15
33000,4.17597661454532e-23,4.23223140716465e-23,4.76899454167066e-23,6.17832020671541e-23,1.43650407948402e-22,1.55643701107315e-21,6.01001845008495e-15
33100,4.23010949721074e-23,4.28707421192846e-23,4.83060778145409e-23,6.25768623988796e-23,1.45471218984271e-22,1.57344933991177e-21,6.05476797079723e-15
33200,4.28466364445515e-23,4.34234379576098e-23,4.89270038692976e-23,6.33766947588376e-23,1.47306128127222e-22,1.59047344939851e-21,6.09838463937302e-15
33300,4.33964165785352e-23,4.39804280595096e-23,4.95527544333936e-23,6.41827416129423e-23,1.4915524550396e-22,1.60750676550789e-21,6.14082538909005e-15
33400,4.39504620271497e-23,4.45417395467139e-23,5.01833611183186e-23,6.49950464789224e-23,1.51018684020805e-22,1.62454669599483e-21,6.18204664044468e-15
33500,4.45088000859817e-23,4.51074001950193e-23,5.08188563005371e-23,6.58136539340006e-23,1.52896559381642e-22,1.64159063066992e-21,6.22200430291454e-15
33600,4.50714586982366e-23,4.56774384394828e-23,5.14592731273504e-23,6.66386096225079e-23,1.54788990105737e-22,1.65863594164012e-21,6.26065377628484e-15
33700,4.56384664594895e-23,4.62518833792396e-23,5.21046455223545e-23,6.74699602630354e-23,1.56696097544924e-22,1.67567998359838e-21,6.29794995254227e-15
33800,4.62098526224501e-23,4.68307647823311e-23,5.27550081908674e-23,6.83077536554254e-23,1.58618005899564e-22,1.69272009406227e-21,6.33384721743315e-15
33900,4.6785647101562e-23,4.74141130903667e-23,5.34103966251908e-23,6.91520386876135e-23,1.60554842234703e-22,1.70975359363843e-21,6.36829945216485e-15
34000,4.73658804771881e-23,4.80019594227664e-23,5.40708471093971e-23,7.00028653418495e-23,1.62506736494699e-22,1.72677778627932e-21,6.40126003522632e-15
34100,4.79505839999616e-23,4.85943355811677e-23,5.47363967242687e-23,7.08602847010243e-23,1.6447382151752e-22,1.74378995954616e-21,6.43268184435736e-15
34200,4.85397895946416e-23,4.91912740533331e-23,5.54070833517002e-23,7.17243489543763e-23,1.66456233048099e-22,1.76078738483239e-21,6.46251725806295e-15
34300,4.91335298640932e-23,4.97928080171818e-23,5.60829456792259e-23,7.25951114033218e-23,1.6845410975185e-22,1.77776731765846e-21,6.49071815799448e-15
34400,4.97318380929505e-23,5.03989713444989e-23,5.6764023204164e-23,7.34726264667306e-23,1.70467593226361e-22,1.7947269978765e-21,6.51723593046668e-15
34500,5.03347482510501e-23,5.10097986044133e-23,5.74503562375231e-23,7.43569496859623e-23,1.72496828013122e-22,1.81166364994112e-21,6.54202146870484e-15
34600,5.09422949968521e-23,5.16253250668614e-23,5.81419859078685e-23,7.52481377297845e-23,1.74541961608526e-22,1.82857448314871e-21,6.56502517482474e-15
34700,5.15545136805625e-23,5.2245586705748e-23,5.88389541648501e-23,7.61462483988598e-23,1.76603144473896e-22,1.84545669187529e-21,6.58619696187888e-15
34800,5.21714403473559e-23,5.28706202022067e-23,5.95413037828277e-23,7.70513406303221e-23,1.78680530045583e-22,1.86230745581698e-21,6.60548625595076e-15
34900,5.2793111740032e-23,5.35004629472905e-23,6.02490783638789e-23,7.7963474501623e-23,1.80774274743768e-22,1.87912394023974e-21,6.62284199844555e-15
35000,5.34195653017695e-23,5.41351530447555e-23,6.09623223408685e-23,7.88827112343317e-23,1.82884537980294e-22,1.89590329618893e-21,6.63821264806526e-15
35100,5.40508391789159e-23,5.47747293138838e-23,6.16810809805912e-23,7.98091131981267e-23,1.85011482167823e-22,1.91264266075915e-21,6.65154618319086e-15
